timestamp,dlt_file,detector_1_total_counts,detector_1_neutron_counts,detector_2_total_counts,detector_2_neutron_counts,detector_3_total_counts,detector_3_neutron_counts,detector_4_total_counts,detector_4_neutron_counts,detector_5_total_counts,detector_5_neutron_counts,detector_6_total_counts,detector_6_neutron_counts,detector_7_total_counts,detector_7_neutron_counts,detector_8_total_counts,detector_8_neutron_counts,detector_9_total_counts,detector_9_neutron_counts,detector_10_total_counts,detector_10_neutron_counts,detector_11_total_counts,detector_11_neutron_counts,detector_12_total_counts,detector_12_neutron_counts,detector_13_total_counts,detector_13_neutron_counts,detector_14_total_counts,detector_14_neutron_counts,detector_15_total_counts,detector_15_neutron_counts,detector_16_total_counts,detector_16_neutron_counts,observations,detector_1_histogram_name,detector_2_histogram_name,detector_3_histogram_name,detector_4_histogram_name,detector_5_histogram_name,detector_6_histogram_name,detector_7_histogram_name,detector_8_histogram_name,detector_9_histogram_name,detector_10_histogram_name,detector_11_histogram_name,detector_12_histogram_name,detector_13_histogram_name,detector_14_histogram_name,detector_15_histogram_name,detector_16_histogram_name
2024-11-06 22:01:41,,12723.0,10515.0,13987.0,9999.0,5794.0,4172.0,5824.0,3760.0,2705.0,1217.0,8826.0,6750.0,6415.0,5355.0,6540.0,5259.0,2350.0,723.0,12022.0,9065.0,8717.0,6721.0,2491.0,1184.0,3219.0,1363.0,6394.0,4667.0,5609.0,4170.0,4162.0,3043.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-06 22:30:23,,12967.0,10709.0,14256.0,10230.0,5912.0,4265.0,5932.0,3834.0,2756.0,1243.0,9008.0,6900.0,6543.0,5464.0,6693.0,5378.0,2390.0,736.0,12274.0,9253.0,8882.0,6855.0,2552.0,1211.0,3272.0,1388.0,6536.0,4771.0,5722.0,4252.0,4251.0,3099.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-06 23:00:56,,13230.0,10934.0,14509.0,10435.0,6039.0,4354.0,6038.0,3908.0,2812.0,1266.0,9191.0,7049.0,6674.0,5572.0,6821.0,5485.0,2437.0,754.0,12540.0,9449.0,9095.0,7014.0,2598.0,1234.0,3332.0,1412.0,6684.0,4881.0,5841.0,4350.0,4348.0,3174.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-06 23:32:27,,13472.0,11135.0,14803.0,10668.0,6175.0,4450.0,6150.0,3974.0,2879.0,1296.0,9378.0,7204.0,6822.0,5697.0,6985.0,5617.0,2485.0,771.0,12770.0,9612.0,9292.0,7168.0,2658.0,1261.0,3409.0,1446.0,6824.0,4988.0,5968.0,4443.0,4437.0,3244.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 00:05:01,,13771.0,11381.0,15080.0,10899.0,6314.0,4552.0,6283.0,4067.0,2943.0,1316.0,9544.0,7332.0,6962.0,5824.0,7132.0,5732.0,2524.0,783.0,13060.0,9809.0,9484.0,7320.0,2731.0,1290.0,3489.0,1480.0,6957.0,5081.0,6073.0,4524.0,4546.0,3317.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 00:30:11,,13954.0,11522.0,15313.0,11081.0,6424.0,4636.0,6382.0,4138.0,2986.0,1337.0,9699.0,7451.0,7066.0,5906.0,7276.0,5849.0,2568.0,801.0,13299.0,9982.0,9637.0,7444.0,2772.0,1313.0,3542.0,1500.0,7054.0,5150.0,6168.0,4591.0,4627.0,3381.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 01:03:14,,14233.0,11750.0,15710.0,11330.0,6540.0,4716.0,6494.0,4212.0,3050.0,1373.0,9896.0,7596.0,7213.0,6029.0,7436.0,5977.0,2614.0,815.0,13561.0,10171.0,9829.0,7600.0,2842.0,1345.0,3623.0,1534.0,7202.0,5255.0,6311.0,4699.0,4735.0,3464.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 01:30:34,,14466.0,11938.0,15948.0,11510.0,6659.0,4803.0,6591.0,4272.0,3103.0,1399.0,10052.0,7716.0,7342.0,6137.0,7574.0,6087.0,2657.0,825.0,13771.0,10325.0,9994.0,7731.0,2901.0,1369.0,3699.0,1569.0,7312.0,5345.0,6417.0,4775.0,4812.0,3522.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 02:00:19,,14722.0,12149.0,16249.0,11739.0,6793.0,4895.0,6720.0,4357.0,3154.0,1422.0,10230.0,7862.0,7477.0,6251.0,7702.0,6189.0,2708.0,841.0,14000.0,10492.0,10172.0,7878.0,2950.0,1392.0,3781.0,1606.0,7446.0,5441.0,6548.0,4865.0,4902.0,3585.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 02:32:14,,14978.0,12355.0,16581.0,11961.0,6907.0,4981.0,6835.0,4440.0,3206.0,1441.0,10415.0,8016.0,7612.0,6366.0,7829.0,6290.0,2757.0,862.0,14271.0,10697.0,10364.0,8035.0,3027.0,1425.0,3872.0,1640.0,7567.0,5532.0,6686.0,4967.0,5011.0,3671.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 03:00:20,,15187.0,12529.0,16943.0,12145.0,7000.0,5039.0,6962.0,4521.0,3261.0,1467.0,10546.0,8127.0,7737.0,6463.0,7964.0,6400.0,2800.0,878.0,14493.0,10861.0,10542.0,8162.0,3098.0,1458.0,3945.0,1663.0,7673.0,5609.0,6813.0,5066.0,5081.0,3729.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 03:43:06,,15533.0,12807.0,17377.0,12438.0,7153.0,5146.0,7137.0,4629.0,3321.0,1501.0,10818.0,8345.0,7943.0,6638.0,8153.0,6554.0,2841.0,888.0,14859.0,11136.0,10791.0,8365.0,3169.0,1494.0,4053.0,1710.0,7875.0,5767.0,6963.0,5180.0,5205.0,3812.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 04:03:29,,15724.0,12974.0,17611.0,12590.0,7254.0,5214.0,7226.0,4680.0,3365.0,1514.0,10963.0,8453.0,8036.0,6715.0,8236.0,6620.0,2882.0,897.0,15036.0,11259.0,10916.0,8466.0,3207.0,1514.0,4114.0,1731.0,7967.0,5837.0,7036.0,5232.0,5259.0,3857.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 04:30:11,,15946.0,13160.0,17932.0,12782.0,7348.0,5287.0,7341.0,4751.0,3415.0,1535.0,11116.0,8576.0,8164.0,6820.0,8362.0,6733.0,2936.0,916.0,15258.0,11424.0,11101.0,8612.0,3257.0,1539.0,4172.0,1754.0,8093.0,5925.0,7163.0,5321.0,5336.0,3912.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 05:00:29,,16207.0,13377.0,18292.0,12984.0,7480.0,5380.0,7458.0,4829.0,3484.0,1568.0,11315.0,8730.0,8321.0,6953.0,8479.0,6832.0,2991.0,931.0,15499.0,11599.0,11285.0,8764.0,3312.0,1569.0,4240.0,1778.0,8242.0,6027.0,7295.0,5416.0,5428.0,3973.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 05:42:00,,16573.0,13680.0,18939.0,13244.0,7649.0,5501.0,7596.0,4911.0,3566.0,1603.0,11579.0,8925.0,8519.0,7115.0,8664.0,6978.0,3058.0,949.0,15819.0,11839.0,11525.0,8958.0,3386.0,1600.0,4347.0,1822.0,8433.0,6170.0,7474.0,5554.0,5563.0,4072.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 06:11:45,,16836.0,13896.0,19245.0,13452.0,7768.0,5592.0,7729.0,4992.0,3620.0,1628.0,11765.0,9064.0,8646.0,7226.0,8793.0,7085.0,3100.0,957.0,16050.0,12020.0,11689.0,9089.0,3439.0,1626.0,4418.0,1859.0,8554.0,6259.0,7615.0,5658.0,5638.0,4133.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 06:31:41,,16991.0,14028.0,19486.0,13586.0,7844.0,5647.0,7804.0,5036.0,3657.0,1647.0,11884.0,9158.0,8737.0,7301.0,8894.0,7168.0,3137.0,966.0,16203.0,12138.0,11797.0,9176.0,3477.0,1647.0,4467.0,1882.0,8650.0,6318.0,7691.0,5713.0,5705.0,4186.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 07:11:45,,17304.0,14273.0,20294.0,13863.0,8014.0,5768.0,7966.0,5146.0,3737.0,1683.0,12147.0,9355.0,8908.0,7447.0,9084.0,7311.0,3194.0,982.0,16529.0,12381.0,12011.0,9344.0,3532.0,1675.0,4574.0,1928.0,8832.0,6448.0,7828.0,5825.0,5826.0,4266.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 07:31:21,,17475.0,14407.0,20473.0,14000.0,8089.0,5816.0,8028.0,5186.0,3777.0,1698.0,12270.0,9448.0,8990.0,7517.0,9173.0,7390.0,3233.0,995.0,16689.0,12496.0,12135.0,9442.0,3566.0,1689.0,4615.0,1947.0,8916.0,6506.0,7902.0,5884.0,5874.0,4300.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 08:01:49,,17742.0,14634.0,20943.0,14214.0,8217.0,5912.0,8148.0,5264.0,3839.0,1723.0,12468.0,9595.0,9140.0,7640.0,9305.0,7492.0,3294.0,1007.0,16935.0,12668.0,12304.0,9569.0,3619.0,1718.0,4691.0,1972.0,9058.0,6610.0,8002.0,5959.0,5976.0,4383.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 08:30:35,,17960.0,14808.0,21359.0,14395.0,8345.0,6011.0,8261.0,5343.0,3908.0,1754.0,12652.0,9748.0,9280.0,7755.0,9428.0,7598.0,3319.0,1018.0,17144.0,12827.0,12476.0,9700.0,3669.0,1747.0,4757.0,1999.0,9175.0,6685.0,8116.0,6044.0,6056.0,4447.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 09:01:13,,18230.0,15025.0,21859.0,14600.0,8459.0,6093.0,8381.0,5413.0,3960.0,1780.0,12856.0,9901.0,9414.0,7868.0,9553.0,7696.0,3370.0,1032.0,17405.0,13013.0,12645.0,9827.0,3740.0,1781.0,4840.0,2038.0,9319.0,6787.0,8210.0,6111.0,6140.0,4515.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-07 09:31:31,,18467.0,15224.0,22309.0,14807.0,8588.0,6184.0,8508.0,5485.0,4007.0,1800.0,13069.0,10066.0,9528.0,7967.0,9702.0,7807.0,3410.0,1043.0,17662.0,13195.0,12820.0,9974.0,3800.0,1811.0,4907.0,2065.0,9442.0,6875.0,8301.0,6181.0,6219.0,4571.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
